date,year,month,day,centroid_lat,centroid_lon,elev_m,tmin_c,tmax_c,etr_mm,eto_mm,prcp_mm,srad_wm2,u2_ms,ea_kpa,nld_ppt_d,prcp_hr_00,prcp_hr_01,prcp_hr_02,prcp_hr_03,prcp_hr_04,prcp_hr_05,prcp_hr_06,prcp_hr_07,prcp_hr_08,prcp_hr_09,prcp_hr_10,prcp_hr_11,prcp_hr_12,prcp_hr_13,prcp_hr_14,prcp_hr_15,prcp_hr_16,prcp_hr_17,prcp_hr_18,prcp_hr_19,prcp_hr_20,prcp_hr_21,prcp_hr_22,prcp_hr_23,etr_mm_uncorr,eto_mm_uncorr
1987-01-15,1987,1,15,46.067,-111.892,1390.32,-18.549988,-5.350006,1.3055178,0.71379125,0.0,82.700005,3.5,0.12285893033614452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.6
1987-01-16,1987,1,16,46.067,-111.892,1390.32,-20.649994,-5.75,1.1868343,0.71379125,0.0,73.4,3.2,0.11871978179971535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
1987-01-17,1987,1,17,46.067,-111.892,1390.32,-16.149994,-1.4499817,1.5428847,0.95172167,0.0,61.3,4.9,0.19871661486988065,0.39239999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2258,0.0,0.1666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3000001,0.8
1987-01-18,1987,1,18,46.067,-111.892,1390.32,-11.649994,2.25,2.136302,1.3086174,0.0,61.100002,5.4,0.260744302892719,0.3616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000001,1.1
1987-01-19,1987,1,19,46.067,-111.892,1390.32,-11.649994,-1.1499939,1.7802515,1.0706869,0.0,52.7,4.8,0.21526064571855513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.90000004
1987-01-20,1987,1,20,46.067,-111.892,1390.32,-15.649994,-0.75,1.898935,1.1896521,0.0,54.600002,5.6,0.19458021440062453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.0
1987-01-21,1987,1,21,46.067,-111.892,1390.32,-13.25,0.8500061,1.7802515,1.0706869,0.0,86.8,3.9,0.22353175716493895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.90000004
1987-01-22,1987,1,22,46.067,-111.892,1390.32,-14.049988,1.75,1.5428847,0.95172167,0.0,83.4,3.1000001,0.24145042624179996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3000001,0.8
1987-01-23,1987,1,23,46.067,-111.892,1390.32,-10.75,3.649994,1.5428847,0.95172167,0.0,76.9,2.7,0.29243424840011095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3000001,0.8
1987-01-24,1987,1,24,46.067,-111.892,1390.32,-8.350006,6.5500183,2.0176184,1.1896521,0.0,79.1,3.2,0.3544107864253271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0
1987-01-25,1987,1,25,46.067,-111.892,1390.32,-6.850006,6.75,2.136302,1.3086174,0.0,79.9,2.9,0.33788702769175577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000001,1.1
1987-01-26,1987,1,26,46.067,-111.892,1390.32,-4.850006,5.450012,1.7802515,1.1896521,0.0,30.4,2.9,0.38745108614492807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0
1987-01-27,1987,1,27,46.067,-111.892,1390.32,-5.850006,9.350006,2.6110356,1.5465478,0.0,91.8,3.3,0.37919191326925694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.3000001
1987-01-28,1987,1,28,46.067,-111.892,1390.32,-4.9499817,9.350006,3.9165533,2.3793042,1.2,70.8,5.9,0.3530338877512978,1.532,0.0,0.0,0.0,0.0,0.0,0.0,1.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2.0
1987-01-29,1987,1,29,46.067,-111.892,1390.32,-7.75,6.75,2.6110356,1.6655129,0.0,96.0,3.5,0.284168156309663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.4
1987-01-30,1987,1,30,46.067,-111.892,1390.32,-9.449982,5.950012,2.6110356,1.5465478,0.0,85.8,3.3,0.24971962979460113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.3000001
1987-01-31,1987,1,31,46.067,-111.892,1390.32,-6.649994,6.850006,2.4923522,1.5465478,0.0,78.4,3.7,0.347526158016778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1000001,1.3000001
1987-02-01,1987,2,1,46.067,-111.892,1390.32,-3.75,10.550018,3.6080647,2.1670108,0.0,56.7,7.0,0.4851389851535164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1000001,1.9
1987-02-02,1987,2,2,46.067,-111.892,1390.32,-4.149994,8.050018,1.8622268,1.140532,0.0,69.4,2.1000001,0.40809638796505476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.0
1987-02-03,1987,2,3,46.067,-111.892,1390.32,-3.0499878,9.649994,2.2113943,1.3686385,0.0,82.1,2.7,0.4521271329065153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.2
1987-02-04,1987,2,4,46.067,-111.892,1390.32,-6.649994,6.850006,2.0950053,1.3686385,0.5,103.3,3.0,0.3599181499193876,0.6958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000001,1.2
1987-02-05,1987,2,5,46.067,-111.892,1390.32,-5.75,8.550018,2.4441729,1.4826916,0.0,94.700005,2.8,0.35854135013646876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1000001,1.3000001
1987-02-06,1987,2,6,46.067,-111.892,1390.32,-5.25,10.450012,3.0261188,1.8248513,0.0,107.3,3.3,0.37919191326925694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6000001,1.6
1987-02-07,1987,2,7,46.067,-111.892,1390.32,-5.049988,11.350006,3.0261188,1.8248513,0.0,108.6,3.1000001,0.38745108614492807,0.3282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0193,0.0193,0.0193,0.0193,0.0194,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,2.6000001,1.6
1987-02-08,1987,2,8,46.067,-111.892,1390.32,-4.9499817,10.950012,2.9097295,1.8248513,0.0,108.8,2.9,0.37781531531240775,0.1351,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.6
1987-02-09,1987,2,9,46.067,-111.892,1390.32,-4.4499817,11.050018,3.0261188,1.8248513,0.0,111.4,2.9,0.3695554408829216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6000001,1.6
1987-02-10,1987,2,10,46.067,-111.892,1390.32,-4.850006,11.649994,3.1425078,1.9389045,0.0,88.6,2.8,0.3599181499193876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.7
1987-02-11,1987,2,11,46.067,-111.892,1390.32,-2.9499817,12.950012,3.258897,2.0529578,0.0,113.200005,2.9,0.43424172124699784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.8000001
1987-02-12,1987,2,12,46.067,-111.892,1390.32,-2.850006,11.850006,2.6769512,1.710798,0.0,107.4,2.4,0.4369934992357196,0.5064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.5
1987-02-13,1987,2,13,46.067,-111.892,1390.32,-3.850006,9.75,2.3277836,1.4826916,1.8000001,68.8,4.1,0.538762787416277,2.1784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0508,0.056,0.0,0.0692,0.0652,0.108,0.0,0.0919,0.5604,0.4376,0.6863,0.053,2.0,1.3000001
1987-02-14,1987,2,14,46.067,-111.892,1390.32,-4.049988,8.950012,2.6769512,1.710798,0.0,96.1,4.5,0.4700097564293516,0.1537,0.0,0.0522,0.0163,0.0852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.5
1987-02-15,1987,2,15,46.067,-111.892,1390.32,-5.549988,8.649994,2.7933404,1.710798,0.0,121.1,3.3,0.37093213906788364,0.1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.5
1987-02-16,1987,2,16,46.067,-111.892,1390.32,-4.149994,8.350006,2.9097295,1.8248513,0.0,94.8,3.8,0.3915804471061456,0.3356,0.0,0.0,0.0,0.0,0.3356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.6
1987-02-17,1987,2,17,46.067,-111.892,1390.32,-4.649994,7.950012,2.560562,1.5967448,1.0,91.3,2.8,0.3599181499193876,1.0356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0356,0.0,0.0,0.0,2.2,1.4
1987-02-18,1987,2,18,46.067,-111.892,1390.32,-5.75,5.149994,2.560562,1.5967448,0.3,84.700005,4.1,0.33788702769175577,0.4208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397,0.0238,2.2,1.4
1987-02-19,1987,2,19,46.067,-111.892,1390.32,-7.9499817,2.850006,2.0950053,1.3686385,0.0,70.8,3.8,0.3020772723201559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000001,1.2
1987-02-20,1987,2,20,46.067,-111.892,1390.32,-12.049988,4.450012,2.0950053,1.3686385,0.0,105.9,4.1,0.31998356255794014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000001,1.2
1987-02-21,1987,2,21,46.067,-111.892,1390.32,-8.350006,5.0500183,1.7458377,1.2545853,0.0,123.0,2.5,0.36542527814641274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.1
1987-02-22,1987,2,22,46.067,-111.892,1390.32,-7.9499817,3.649994,1.9786161,1.2545853,0.8,81.700005,3.9,0.3489031235303585,1.1430999999999998,0.0,0.0,0.0,0.4196,0.0,0.3326,0.0,0.0,0.0,0.134,0.0,0.1197,0.0,0.0,0.0,0.005,0.0,0.0,0.005,0.1032,0.0,0.024,0.0,0.0,1.7,1.1
1987-02-23,1987,2,23,46.067,-111.892,1390.32,-10.949982,1.8500061,2.2113943,1.3686385,0.8,103.8,8.0,0.3020772723201559,0.9712000000000001,0.0,0.1062,0.0092,0.0,0.0048,0.0,0.5396,0.0032,0.028,0.0016,0.1918,0.0017,0.0086,0.0,0.003,0.0018,0.0,0.0,0.0,0.0404,0.0032,0.0153,0.0096,0.0032,1.9,1.2
1987-02-24,1987,2,24,46.067,-111.892,1390.32,-12.75,-1.8500061,1.7458377,1.140532,0.0,84.9,6.2000003,0.2373155985614474,0.0502,0.0,0.0,0.0032,0.0096,0.0,0.0144,0.0152,0.0,0.0,0.0032,0.0,0.0016,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0
1987-02-25,1987,2,25,46.067,-111.892,1390.32,-16.25,-1.4499817,1.3966702,0.91242564,0.0,128.5,2.8,0.21663920079099366,0.0362,0.0,0.0,0.0031,0.0,0.0018,0.0,0.0096,0.0079,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082,0.0,0.0,0.0,0.0,1.2,0.8
1987-02-26,1987,2,26,46.067,-111.892,1390.32,-13.549988,1.6499939,1.6294485,1.140532,0.0,138.90001,2.4,0.24971962979460113,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0
1987-02-27,1987,2,27,46.067,-111.892,1390.32,-14.350006,3.850006,1.9786161,1.3686385,0.0,141.7,2.8,0.2717678892505743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.2
1987-02-28,1987,2,28,46.067,-111.892,1390.32,-8.850006,5.149994,2.4441729,1.5967448,0.0,139.90001,4.0,0.3323785626480877,0.041999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,2.1000001,1.4
1987-03-01,1987,3,1,46.067,-111.892,1390.32,-5.75,7.850006,2.874984,1.950882,0.0,128.40001,5.7000003,0.40259133084363574,0.0006,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.9
1987-03-02,1987,3,2,46.067,-111.892,1390.32,-3.850006,9.950012,2.977662,2.05356,0.0,141.2,4.5,0.44799997562245586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.0
1987-03-03,1987,3,3,46.067,-111.892,1390.32,-2.9499817,11.950012,3.4910522,2.2589161,0.0,132.2,4.4,0.4603809969233309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2.2
1987-03-04,1987,3,4,46.067,-111.892,1390.32,-0.9499817,15.75,4.209798,2.874984,0.0,174.3,4.6,0.5676265910814566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.8
1987-03-05,1987,3,5,46.067,-111.892,1390.32,0.05001831,17.75,5.749968,3.6964083,0.0,159.40001,5.8,0.5195161254126913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,3.6000001
1987-03-06,1987,3,6,46.067,-111.892,1390.32,2.649994,16.850006,3.59373,2.464272,0.0,98.0,3.0,0.5992309859735457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.4
1987-03-07,1987,3,7,46.067,-111.892,1390.32,2.649994,13.350006,3.59373,2.464272,0.0,103.700005,3.6000001,0.5140165063899266,0.1109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0554,0.0555,3.5,2.4
1987-03-08,1987,3,8,46.067,-111.892,1390.32,-1.75,9.050018,3.4910522,2.361594,1.0,141.2,4.9,0.3902039994709444,1.1801,0.0,0.0768,0.0648,0.0904,0.2344,0.1148,0.1196,0.1844,0.0,0.0,0.0,0.0,0.0338,0.0,0.0811,0.0,0.0382,0.041,0.0,0.0434,0.0,0.0,0.0574,0.0,3.4,2.3
1987-03-09,1987,3,9,46.067,-111.892,1390.32,-4.25,7.75,2.2589161,1.54017,0.5,76.5,2.9,0.3957096577605609,0.5994999999999999,0.0,0.038,0.1354,0.0886,0.043,0.2901,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.5
1987-03-10,1987,3,10,46.067,-111.892,1390.32,-3.75,12.649994,3.59373,2.464272,0.0,177.40001,3.3,0.41635345671780893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.4
1987-03-11,1987,3,11,46.067,-111.892,1390.32,-0.6499939,12.050018,2.977662,2.05356,0.0,117.6,2.7,0.45075145185346693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.0
1987-03-12,1987,3,12,46.067,-111.892,1390.32,-1.75,14.850006,4.312476,2.874984,0.90000004,134.7,4.3,0.4741361128130764,1.1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2000003,2.8
1987-03-13,1987,3,13,46.067,-111.892,1390.32,1.25,15.850006,5.1339,3.388374,2.5,150.1,5.4,0.5236406806236956,3.2058,0.0,0.0,0.0,0.0,0.0,0.7664,0.7792,0.0,0.0522,0.0,0.0,0.0025,0.1139,0.0612,0.0,0.2098,0.4005,0.065,0.162,0.402,0.029,0.136,0.0256,0.0005,5.0,3.3
